vin,amp,dt
3.075,0.4909869,0.022819448711420054
3.076,0.4909497,0.02281586518614931
3.077,0.4909125,0.022812284751933087
3.078,0.4908752,0.02280870740622154
3.079,0.490838,0.02280513314646515
3.08,0.4908008,0.022801561970119733
3.081,0.4907635,0.022737777648638047
3.082,0.4907263,0.022734053741046645
3.083,0.4906891,0.022730333210556175
3.084,0.4906519,0.02272661605452564
3.085,0.4906147,0.02272290227031848
3.086,0.4905775,0.02271919185530391
3.087,0.4905403,0.022715484806852038
3.088,0.4905031,0.02271178112234218
3.089,0.490466,0.022708080799154318
3.09,0.4904288,0.022704383834677877
3.091,0.4903916,0.022700690226301168
3.092,0.4903544,0.02269699997142105
3.093,0.4903173,0.022693313067435827
3.094,0.4902801,0.022689629511751686
3.095,0.490243,0.02268594930177459
3.096,0.4902059,0.022682272434921935
3.097,0.4901687,0.02267859890860824
3.098,0.4901316,0.022674928720258114
3.099,0.4900945,0.02267126186729751
3.1,0.4900573,0.02266759834715759
3.101,0.4900202,0.02266393815727452
3.102,0.4899831,0.022660281295088125
3.103,0.489946,0.022656627758043002
3.104,0.4899089,0.02265297754358908
3.105,0.4898718,0.022649330649178845
3.106,0.4898347,0.022645687072270992
3.107,0.4897977,0.022642046810327554
3.108,0.4897606,0.022638409860816444
3.109,0.4897235,0.022634776221207353
3.11,0.4896864,0.02263114588897741
3.111,0.4896494,0.022627518861604523
3.112,0.4896123,0.022623895136575478
3.113,0.4895753,0.022620274711379285
3.114,0.4895382,0.02261665758350606
3.115,0.4895012,0.022613043750456363
3.116,0.4894641,0.022609433209730745
3.117,0.4894271,0.02260582595883609
3.118,0.4893901,0.0226022219952825
3.119,0.4893531,0.02259862131658552
3.12,0.489316,0.022595023920264135
3.121,0.489279,0.02259142980384221
3.122,0.489242,0.022587838964847506
3.123,0.489205,0.02258425140081366
3.124,0.489168,0.02258066710927531
3.125,0.4891311,0.022577086087773757
3.126,0.4890941,0.02257350833385552
3.127,0.4890571,0.02256993384506978
3.128,0.4890201,0.022566362618969604
3.129,0.4889832,0.02256279465311284
3.13,0.4889462,0.022559229945063985
3.131,0.4889092,0.022555668492388325
3.132,0.4888723,0.022552110292656136
3.133,0.4888353,0.022548555343443466
3.134,0.4887984,0.022545003642329586
3.135,0.4887615,0.02254145518689843
3.136,0.4887245,0.022537909974738146
3.137,0.4886876,0.02253436800344033
3.138,0.4886507,0.022530829270600794
3.139,0.4886138,0.02252729377382201
3.14,0.4885769,0.022523631527966104
3.141,0.48854,0.02251984110278904
3.142,0.4885031,0.02251605392521827
3.143,0.4884662,0.022512269992589262
3.144,0.4884293,0.022508489302242696
3.145,0.4883924,0.02250471185152081
3.146,0.4883555,0.02250093763777128
3.147,0.4883187,0.022497166658346668
3.148,0.4882818,0.022493398910603535
3.149,0.4882449,0.022489634391902102
3.15,0.4882081,0.02248587309960781
3.151,0.4881712,0.02248211503108921
3.152,0.4881344,0.02247836018371907
3.153,0.4880975,0.022474608554876485
3.154,0.4880607,0.02247086014194155
3.155,0.4880238,0.022467114942301247
3.156,0.487987,0.022463372953346217
3.157,0.4879502,0.02245963417247132
3.158,0.4879134,0.022455898597071422
3.159,0.4878766,0.022452166224552816
3.16,0.4878398,0.022448437052322356
3.161,0.487803,0.02244471107778978
3.162,0.4877662,0.022440988298371378
3.163,0.4877294,0.022437268711485547
3.164,0.4876926,0.022433552314556238
3.165,0.4876558,0.02242983910501284
3.166,0.487619,0.02242612908028463
3.167,0.4875823,0.022422422237810213
3.168,0.4875455,0.02241871857502753
3.169,0.4875087,0.022415018089381955
3.17,0.487472,0.02241132077832153
3.171,0.4874353,0.02240762663929874
3.172,0.4873985,0.02240393566977117
3.173,0.4873618,0.022400247867198297
3.174,0.487325,0.022396563229045152
3.175,0.4872883,0.022392881752781313
3.176,0.4872516,0.022389203435879024
3.177,0.4872149,0.022385528275815414
3.178,0.4871781,0.02238185627007261
3.179,0.4871415,0.02237818741613362
3.18,0.4871047,0.022374521711489903
3.181,0.4870681,0.022370859153632572
3.182,0.4870313,0.02236719974006085
3.183,0.4869947,0.022363543468274405
3.184,0.486958,0.022359890335780452
3.185,0.4869213,0.022356240340088096
3.186,0.4868846,0.02235259347870966
3.187,0.486848,0.02234894974916235
3.188,0.4868113,0.022345309148968706
3.189,0.4867747,0.022341671675653374
3.19,0.486738,0.022338037326745885
3.191,0.4867013,0.022334406099780213
3.192,0.4866647,0.02233077799229355
3.193,0.4866281,0.02232715300182697
3.194,0.4865915,0.022323531125926332
3.195,0.4865548,0.02231991236213937
3.196,0.4865182,0.022316296708021044
3.197,0.4864816,0.022312684161128526
3.198,0.486445,0.022309074719021327
3.199,0.4864084,0.022305468379267168
3.2,0.4863718,0.022301865139431776
3.201,0.4863352,0.02229826499709009
3.202,0.4862986,0.022294667949819713
3.203,0.486262,0.02229107399520036
3.204,0.4862254,0.02228748313081652
3.205,0.4861889,0.022283895354256344
3.206,0.4861523,0.022280310663113645
3.207,0.4861157,0.022276729054984346
3.208,0.4860792,0.022273150527468033
3.209,0.4860426,0.022269575078169845
3.21,0.4860061,0.022266002704697474
3.211,0.4859695,0.02226243340466283
3.212,0.485933,0.022258867175681485
3.213,0.4858964,0.022255304015373012
3.214,0.4858599,0.022251743921360867
3.215,0.4858234,0.022248186891272947
3.216,0.4857869,0.022244632922739593
3.217,0.4857504,0.022241082013396918
3.218,0.4857139,0.02223753416088259
3.219,0.4856774,0.022233989362839934
3.22,0.4856409,0.022230447616915505
3.221,0.4856044,0.022226908920758737
3.222,0.4855679,0.022223373272024394
3.223,0.4855314,0.022219840668370794
3.224,0.4854949,0.02221631110745792
3.225,0.4854584,0.02221278458695375
3.226,0.485422,0.02220926110452548
3.227,0.4853855,0.022205740657846418
3.228,0.4853491,0.022202223244594865
3.229,0.4853126,0.022198708862450456
3.23,0.4852762,0.02219519750909782
3.231,0.4852397,0.022191689182223584
3.232,0.4852033,0.022188183879521373
3.233,0.4851668,0.02218468159868614
3.234,0.4851304,0.02218118233741795
3.235,0.485094,0.022177686093417526
3.236,0.4850576,0.02217419286439537
3.237,0.4850212,0.022170702648059537
3.238,0.4849848,0.022167215442123744
3.239,0.4849484,0.022163731244307927
3.24,0.484912,0.022160250052332464
3.241,0.4848756,0.02215677186392384
3.242,0.4848392,0.022153296676808876
3.243,0.4848028,0.022149824488723158
3.244,0.4847665,0.022146355297402276
3.245,0.4847301,0.022142889100584928
3.246,0.4846937,0.02213942589601503
3.247,0.4846573,0.022135965681443825
3.248,0.484621,0.022132508454618005
3.249,0.4845846,0.022129054213293475
3.25,0.4845483,0.022125602955231027
3.251,0.4845119,0.022122154678189676
3.252,0.4844756,0.022118709379937207
3.253,0.4844393,0.02211526705824085
3.254,0.484403,0.022111827710877496
3.255,0.4843666,0.022108391335619815
3.256,0.4843303,0.022104957930250912
3.257,0.484294,0.022101527492552564
3.258,0.4842577,0.02209810002031387
3.259,0.4842214,0.023071238011325934
3.26,0.4841851,0.023067816463382296
3.261,0.4841488,0.023064397874282494
3.262,0.4841125,0.023060982241827732
3.263,0.4840762,0.023057569563823432
3.264,0.48404,0.023054159838079458
3.265,0.4840037,0.023050753062408225
3.266,0.4839675,0.023047349234624925
3.267,0.4839312,0.023043948352550303
3.268,0.4838949,0.023040550414009098
3.269,0.4838587,0.023037155416824828
3.27,0.4838224,0.021080638358832116
3.271,0.4837862,0.021077249237861917
3.272,0.48375,0.021073863051753183
3.273,0.4837137,0.021070479798346198
3.274,0.4836775,0.021067099475487128
3.275,0.4836413,0.021063722081022473
3.276,0.4836051,0.02106034761280462
3.277,0.4835688,0.02105697606868906
3.278,0.4835326,0.021053607446534395
3.279,0.4834965,0.02105024174420267
3.28,0.4834602,0.021046878959559256
3.281,0.4834241,0.02104351909047464
3.282,0.4833879,0.02104016213482074
3.283,0.4833517,0.021036808090472925
3.284,0.4833155,0.02103345695531189
3.285,0.4832793,0.021030108727221997
3.286,0.4832432,0.021026763404088822
3.287,0.483207,0.021023420983801944
3.288,0.4831709,0.02102008146425527
3.289,0.4831347,0.021016744843346258
3.29,0.4830986,0.021013411118974812
3.291,0.4830624,0.02101008028904494
3.292,0.4830263,0.021006752351465208
3.293,0.4829901,0.02100342730414584
3.294,0.482954,0.02100010514500039
3.295,0.4829179,0.0209967858719472
3.296,0.4828818,0.020993469482908145
3.297,0.4828457,0.020990155975806335
3.298,0.4828096,0.02098684534856965
3.299,0.4827735,0.020983537599131852
